"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - ANSHUL VERMA","2 - USHA VERMA","3 - SHIVE PRASAD VERMA","4 - SARVESH KUMAR","5 - CHANDRAPAL","6 - RAMDAYAL","7 - RAMLAKHAN GAUTAM","8 - SANJAY KUMAR","9 - SANTRAM","10 - HIRA LAL VERMA","11 - RAMPAL","12 - SHIVEKUMAR","13 - SAROJ KUMAR","14 - SARVESH","15 - SUNIL BHARTI","16 - None of the Above","Total Votes Secured"
182,"P.P. RAMPUR LALJI",302,271,0,573,252,198,0,450,450,0,93,167,185,2,1,0,0,0,0,0,0,1,0,0,1,0,450
183,"P.P. PAKRI K.N. 1",585,414,0,999,388,250,0,638,638,0,335,159,127,2,0,0,2,0,0,1,0,3,2,1,3,3,638
184,"P.P. PAKRI K.N. 1",434,335,0,769,280,185,0,465,465,0,300,86,62,4,1,1,0,0,2,1,0,2,0,0,1,5,465
185,"P.P. RAMAPUR CHHAYN",716,566,0,1282,375,310,0,685,685,0,266,189,202,3,0,3,1,2,0,0,1,6,1,6,2,3,685
186,"P.P. SONEPUR",502,383,0,885,343,219,0,562,562,0,279,83,167,15,2,1,1,0,1,0,3,2,2,3,1,2,562
187,"P.P. SAHIJANA",171,140,0,311,116,91,0,207,207,0,66,32,101,0,1,0,0,1,1,0,0,1,1,1,0,2,207
188,"P.P. CHANDRSIPUR",507,373,0,880,336,256,0,592,592,0,116,117,334,7,0,1,0,0,2,0,0,3,2,8,0,2,592
189,"P.P. SORANGPUR",371,288,0,659,262,187,0,449,449,0,189,64,177,6,2,0,0,0,2,0,0,1,2,1,3,2,449
190,"P.P. MAHREPUR",665,557,0,1222,498,374,0,872,872,0,566,93,179,9,1,1,0,0,0,1,2,6,3,5,1,5,872
191,"P.P. BIRSINGPUR",303,264,0,567,198,182,0,380,380,0,199,133,37,3,0,0,0,0,0,1,1,0,0,1,0,5,380
192,"P.P. GAURIYA",687,502,0,1189,350,180,0,530,530,0,237,150,111,2,2,0,0,0,1,0,0,2,3,2,8,12,530
193,"P.P. SAI",246,172,0,418,153,64,0,217,217,0,152,29,32,0,1,0,0,0,0,0,0,0,1,0,1,1,217
194,"P.P. GHODITHAR",689,561,0,1250,441,288,0,729,729,0,350,82,284,5,0,1,2,0,0,1,1,0,0,1,0,2,729
195,"J.H.S. BAMHROLI K.N. 1",501,436,0,937,274,197,0,471,471,0,249,85,120,11,0,0,0,0,0,0,0,2,1,0,1,2,471
196,"J.H.S. BAMHROLI K.N. 2",271,186,0,457,160,102,0,262,262,0,144,56,41,6,0,1,0,0,1,1,0,2,1,2,3,4,262
197,"P.P. MISRANPURVA M. BAMHROLI",231,178,0,409,165,115,0,280,280,0,106,160,12,0,0,1,0,0,0,1,0,0,0,0,0,0,280
198,"P.P. BHUPATIPUR NAGRA",782,610,0,1392,488,340,0,828,828,0,249,260,276,12,1,1,5,1,2,1,1,5,4,2,3,5,828
199,"P.P. BARHULI",309,212,0,521,158,119,0,277,277,0,177,75,11,0,1,1,0,0,0,0,1,1,2,1,3,4,277
200,"P.P. KANTHUKHEDA M. MOHLANPUR K.N. 1",833,627,0,1460,377,190,0,567,567,0,301,197,52,1,0,0,0,1,7,1,0,3,0,2,2,0,567
201,"P.P. KANTHUKHEDA M. MOHLANPUR K.N. 2",363,245,0,608,134,103,0,237,237,0,117,56,55,4,0,0,0,1,0,0,0,1,0,0,2,1,237
202,"P.P. SURAJUPUR DURJANA",605,415,0,1020,500,270,0,770,770,0,81,664,21,0,1,0,0,0,1,1,1,0,0,0,0,0,770
203,"P.P. MURCHA M. ALIGANJNANKHERIYA",475,376,0,851,357,261,0,618,618,0,377,122,96,2,0,0,1,0,0,0,0,1,3,7,5,4,618
204,"P.P. ARJUNPUR K.N. 1",511,382,0,893,257,111,0,368,368,0,233,106,21,1,0,0,0,0,1,1,0,1,1,0,2,1,368
205,"P.P. ARJUNPUR K.N. 2",428,302,0,730,230,135,0,365,365,0,158,97,89,9,0,1,0,0,1,1,0,3,4,0,1,1,365
206,"P.P. PRATIPALPUR M. ARJUNPUR K.N. 1",271,209,0,480,158,105,0,263,263,0,138,58,56,4,0,0,0,0,0,3,0,1,1,0,0,2,263
207,"P.P. PRATIPALPUR M. ARJUNPUR K.N. 2",519,340,0,859,246,133,0,379,379,0,143,165,48,4,0,0,0,1,1,0,1,0,1,2,6,7,379
208,"P.P. MURCHABAG M. NAGRIYAKAT",332,235,0,567,176,109,0,285,285,0,171,64,47,0,1,0,0,0,0,0,1,0,0,1,0,0,285
209,"P.P. KUDHA",219,179,0,398,136,95,0,231,231,0,90,5,125,5,1,0,0,0,0,0,1,2,0,2,0,0,231
210,"P.P. BEHATA",523,393,0,916,300,221,0,521,521,0,228,172,72,16,0,1,0,0,6,2,2,4,1,2,5,10,521
211,"P.P. RAMPURA",274,201,0,475,184,132,0,316,316,0,108,107,92,2,1,0,0,0,0,1,0,1,1,2,0,1,316
212,"P.P. CHAUPUR",732,612,0,1344,445,373,0,818,818,0,426,333,30,10,0,0,1,0,0,1,0,1,2,1,4,9,818
213,"P.P. SHYAMPUR",679,479,0,1158,341,209,0,550,550,0,311,136,80,6,1,0,0,0,2,3,1,1,1,0,1,7,550
214,"P.P. BADAGAWN",811,630,0,1441,335,241,0,576,576,0,412,78,69,3,2,2,0,0,0,2,0,1,0,1,0,6,576
215,"P.P. BARI",230,174,0,404,187,120,0,307,307,0,278,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,307
216,"P.P. SRESAR",431,344,0,775,223,146,0,369,369,0,256,50,51,1,1,0,0,0,1,0,0,1,1,2,0,5,369
217,"P.P. KHARAGPUR",250,168,0,418,165,88,0,253,253,0,217,18,4,0,0,1,0,0,1,0,1,1,0,3,0,7,253
218,"P.P. NADUAPUR NROOTHA",356,309,0,665,191,124,0,315,315,0,157,118,33,1,1,0,0,0,1,0,1,1,0,0,0,2,315
219,"P.P. BARAMAU",957,665,0,1622,546,335,0,881,881,0,167,639,57,3,1,2,1,0,0,0,1,2,1,1,2,4,881
220,"P.P. DHAKPURA",417,333,0,750,271,168,0,439,439,0,97,287,32,3,2,0,1,1,2,1,0,1,1,1,4,6,439
221,"P.P. KAKRAI M. DIDVAN",205,186,0,391,123,92,0,215,215,0,41,158,11,0,0,0,0,1,0,0,0,2,1,1,0,0,215
222,"P.P. SURAJNAPUR",102,82,0,184,67,60,0,127,127,0,22,103,0,0,0,0,0,0,0,0,0,0,0,0,1,1,127
223,"J.H.S. DHELIYA",732,468,0,1200,457,277,0,734,734,0,22,627,65,3,1,1,0,0,0,0,3,4,1,3,1,3,734
224,"P.P. DHELIYA K.N. 1",741,497,0,1238,388,306,0,694,694,0,90,508,75,6,0,0,1,0,1,1,0,5,1,1,3,2,694
225,"P.P. DHELIYA ATI.K.",506,368,0,874,303,252,0,555,555,0,17,510,11,5,0,0,0,0,0,0,0,6,1,0,2,3,555
226,"P.P. DHELIYA K.N. 2",235,171,0,406,152,104,0,256,256,0,234,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,256
227,"P.P.JVAHARPURVA M. DHELIYA",578,426,0,1004,399,218,0,617,617,0,268,326,6,2,0,3,0,1,0,1,0,2,3,1,2,2,617
228,"P.P. BHETA MUDIYA M. ARVAL",494,399,0,893,314,239,0,553,553,0,342,172,4,0,1,1,0,0,0,0,1,7,7,4,6,8,553
229,"P.P. KARANPUR M. ARVAL",794,605,0,1399,456,291,0,747,747,0,250,341,124,1,2,1,0,0,3,1,1,3,2,5,11,2,747
230,"P.P. ADNIYA M. ARVAL K.N. 1",628,414,0,1042,347,195,0,542,542,0,145,245,94,6,4,2,0,1,0,0,1,11,5,8,7,13,542
231,"P.P. ADNIYA M. ARVAL K.N. 2",414,296,0,710,218,140,0,358,358,0,52,168,124,6,0,0,0,0,0,1,0,0,1,4,1,1,358
232,"P.P. MURAVA SHABUDDINPUR K.N. 1",539,397,0,936,312,229,0,541,541,0,144,347,35,0,0,1,0,1,1,0,1,0,1,5,1,4,541
233,"P.P. MURAVA SHABUDDINPUR K.N. 2",128,108,0,236,76,31,0,107,107,0,52,27,25,1,1,0,0,0,0,0,0,1,0,0,0,0,107
234,"P.P. AALAMPUR",391,282,0,673,245,133,0,378,378,0,113,245,15,1,0,0,0,0,0,0,0,1,0,1,2,0,378
235,"P.P. BEHTALAKHI",436,306,0,742,306,204,0,510,510,0,164,270,66,2,1,0,0,0,0,0,1,1,0,2,2,1,510
236,"P.P. MURCHA",270,189,0,459,155,109,0,264,264,0,57,198,5,2,0,0,1,0,0,0,0,1,0,0,0,0,264
237,"J.H.S. TIKAR K.N. 1",460,362,0,822,279,246,0,525,525,0,204,235,56,6,0,0,0,3,0,2,1,6,0,2,4,6,525
238,"P.P. BEDIJOR K.N. 1",671,440,0,1111,367,194,0,561,561,0,270,164,89,6,1,2,4,1,1,1,2,5,6,2,2,5,561
239,"P.P. BEDIJOR K.N. 2",327,237,0,564,175,108,0,283,283,0,150,111,12,2,2,1,0,1,0,0,0,2,1,0,0,1,283
240,"P.P. GHATVASA K.N. 1",736,547,0,1283,385,229,0,614,614,0,323,186,74,6,0,1,0,1,1,2,1,3,5,3,1,7,614
241,"P.P. GHATVASA K.N. 2",273,219,0,492,123,92,0,215,215,0,110,58,41,2,0,0,0,0,1,0,0,0,1,2,0,0,215
242,"P.P. LALUAMAU K.N. 1",804,611,0,1415,393,214,0,607,607,0,260,220,94,4,1,1,0,1,1,0,1,5,2,4,6,7,607
243,"P.P. LALUAMAU K.N. 2",550,409,0,959,316,208,0,524,524,0,376,119,16,5,0,0,0,0,0,1,0,0,0,2,1,4,524
244,"P.P. DAYALPUR K.N. 1",588,500,0,1088,253,204,0,457,457,0,342,74,21,5,0,0,1,0,1,1,0,2,5,1,0,4,457
245,"P.P. DAYALPUR ATI.K.",478,357,0,835,256,146,0,402,402,0,227,129,36,1,0,1,0,0,2,1,0,1,0,1,2,1,402
246,"P.P. PURAATTA",237,175,0,412,125,94,0,219,219,0,94,109,7,1,0,0,0,0,0,1,1,1,1,1,2,1,219
247,"P.P. ISMILEPUR",271,190,0,461,164,124,0,288,288,0,106,84,79,4,0,1,0,0,0,1,0,4,1,2,1,5,288
248,"P.P. PERCHOOLI",832,591,0,1423,557,263,0,820,820,0,481,193,103,14,4,0,1,0,0,0,2,4,3,0,7,8,820
249,"P.P. KHERUDDINPUR",584,438,0,1022,253,194,0,447,447,0,235,114,59,11,2,0,0,1,1,0,1,4,4,1,5,9,447
250,"P.P. BARAN",647,446,0,1093,277,152,0,429,429,0,256,108,40,5,4,0,4,0,1,1,0,3,2,1,1,3,429
251,"P.P. SHEKHAPUR NAGRIYA",736,573,0,1309,443,272,0,715,715,0,155,415,109,14,5,1,1,1,1,1,1,6,3,2,0,0,715
252,"P.P CHANDA MAHAMADPUR K.N. 1",458,336,0,794,185,112,0,297,297,0,212,62,9,1,1,1,0,0,0,0,1,0,1,0,3,6,297
253,"P.P. CAHANDA MAHAMADPUR K.N. 2",746,505,0,1251,319,162,0,481,481,0,268,53,120,3,2,1,0,1,0,0,0,1,2,2,22,6,481
254,"K.P.P. DHANIYAMAU",822,597,0,1419,392,237,0,629,629,0,237,250,121,4,0,1,0,0,0,0,0,2,2,1,2,9,629
255,"P.P. DHARMPUR",527,349,0,876,228,125,0,353,353,0,182,147,7,5,1,1,0,1,0,1,0,0,1,2,2,3,353
256,"P.P. DHARMPUR ATI. K.",617,442,0,1059,350,210,0,560,560,0,162,361,24,6,0,0,0,0,0,2,0,1,0,0,2,2,560
257,"P.P. BUNDAPUR",339,249,0,588,178,119,0,297,297,0,183,98,4,8,0,1,0,0,0,0,0,0,1,0,0,2,297
258,"J.H.S. KHASORA K.N. 1",859,672,0,1531,461,288,0,749,749,0,451,244,43,4,2,0,0,0,1,1,0,0,0,0,2,1,749
259,"J.H.S. KHASORA K.N. 2",294,180,0,474,171,60,0,231,231,0,12,216,1,0,0,0,0,0,0,2,0,0,0,0,0,0,231
260,"K.P.P. KHASORA K.N. 1",686,576,0,1262,389,265,0,654,654,0,281,344,12,6,1,0,0,0,1,1,0,2,0,1,3,2,654
261,"P.P. KHARAGPUR M. KHASORA",613,438,0,1051,395,209,0,604,604,0,486,51,41,2,3,3,2,0,1,2,0,1,2,2,3,5,604
262,"P.P. RANTPURA M. KARKACHMAU",588,480,0,1068,336,239,0,575,575,0,173,349,41,1,0,1,1,0,0,0,0,3,1,1,4,0,575
263,"P.P. KHAMORA",426,332,0,758,255,147,0,402,402,0,92,234,61,3,1,0,1,0,0,0,0,5,0,3,1,1,402
264,"P.P. CHODIRIYAPUR",483,346,0,829,310,148,0,458,458,0,80,352,11,7,1,1,0,0,0,0,1,0,0,0,4,1,458
265,"P.P. SURAJUPUR",346,245,0,591,182,131,0,313,313,0,170,95,32,7,0,0,0,0,2,0,0,2,0,2,1,2,313
266,"P.P. BHUSERA",435,378,0,813,256,241,0,497,497,0,345,96,31,0,0,1,0,1,0,2,0,1,4,1,6,9,497
267,"P.P. ISEPUR M. BHUSEHRA",353,309,0,662,238,198,0,436,436,0,91,245,84,4,1,1,0,0,1,0,0,2,0,3,2,2,436
268,"P.P. NAGRACHODHARPUR",826,628,0,1454,469,282,0,751,751,0,366,75,271,9,0,2,1,2,5,2,0,8,0,6,0,4,751
269,"P.P. THITHIGAWN",768,610,0,1378,418,280,0,698,698,0,483,106,79,12,0,1,2,1,2,1,0,2,4,2,0,3,698
270,"P.P. SIRSA",568,506,0,1074,409,226,0,635,635,0,232,340,42,4,2,0,0,0,0,2,1,2,1,1,3,5,635
271,"P.P. GADNAPUR",366,300,0,666,235,145,0,380,380,0,42,273,58,3,0,0,0,0,0,1,1,0,1,0,1,0,380
272,"P.P. BARRA",634,490,0,1124,433,324,0,757,757,0,248,387,85,7,0,0,0,1,0,0,1,3,3,2,3,17,757
273,"P.P. BHAMTAPUR NANDBAG",479,360,0,839,265,168,0,433,433,0,83,134,186,5,0,0,0,0,11,0,1,5,2,1,1,4,433
274,"P.P. MIRGAWN K.N. 1",778,658,1,1437,545,440,0,985,985,0,405,471,51,2,1,0,1,1,0,2,2,8,5,9,16,11,985
275,"P.P. MIRGAWN K.N. 2",445,334,0,779,282,125,0,407,407,0,302,35,56,2,0,0,2,0,2,1,2,1,1,0,1,2,407
276,"P.P. PHITANAPUR",522,357,0,879,336,226,0,562,562,0,297,77,152,4,2,1,0,0,0,2,2,2,4,3,4,12,562
277,"P.P. SANJARA",174,149,0,323,146,84,0,230,230,0,39,171,14,0,0,0,0,0,1,0,0,2,1,1,0,1,230
278,"P.P. AUHADPUR",357,281,0,638,282,205,0,487,487,0,76,234,150,1,2,0,0,0,0,4,0,2,3,8,3,4,487
279,"J.H.S. SAHABUDDINPUR",582,441,0,1023,347,210,0,557,557,0,216,240,75,6,0,0,1,1,1,0,1,6,2,1,4,3,557
280,"P.P. MUBARAKPUR",313,236,0,549,190,125,0,315,315,0,174,90,42,1,0,0,0,0,0,1,0,1,0,0,4,2,315
281,"P.P. SADULLIPUR KAKRAUA",559,417,0,976,366,213,0,579,579,0,158,281,115,7,1,1,0,1,0,1,1,3,2,3,4,1,579
282,"P.P. MAHASULAPUR",726,558,0,1284,446,311,0,757,757,0,401,138,189,5,1,3,0,0,1,2,1,3,2,2,4,5,757
283,"P.P. SATOTHA ATI. K. 1",531,443,0,974,280,205,0,485,485,0,283,140,41,1,1,1,3,0,2,0,2,1,0,1,6,3,485
284,"P.P. SATHOTHA ATI.K. 2",436,354,0,790,209,146,0,355,355,0,217,90,33,5,0,0,1,0,0,0,1,1,0,1,1,5,355
285,"J.H.S. SATHOTHA K.N. 1",672,555,0,1227,394,269,0,663,663,0,134,225,280,5,0,0,1,0,0,0,2,4,1,5,3,3,663
286,"J.H.S. NEVADA",519,418,0,937,244,149,0,393,393,0,338,40,10,4,0,0,0,0,0,0,0,0,0,0,0,1,393
287,"P.P. ROSHANPUR",666,591,0,1257,480,376,0,856,856,0,399,191,220,9,1,0,0,0,1,0,0,7,6,6,9,7,856
288,"P.P. JIURICHANDRAMPUR",670,532,0,1202,486,365,0,851,851,0,233,336,234,14,1,1,2,2,4,2,0,4,0,5,5,8,851
289,"J.H.S. KAKRA K.N. 1",409,351,0,760,280,208,0,488,488,0,308,153,7,0,2,0,0,0,0,0,1,1,2,1,6,7,488
290,"J.H.S. KAKRA ATI. K.",524,401,0,925,308,222,0,530,530,0,226,222,59,6,2,0,0,0,0,0,2,4,2,3,0,4,530
291,"J.H.S. KAKRA K.N. 2",655,560,0,1215,357,310,0,667,667,0,267,330,37,14,3,2,1,1,2,1,0,2,0,1,1,5,667
292,"J.H.S. KAKRA K.N. 3",526,404,0,930,229,177,0,406,406,0,144,130,120,4,2,3,0,0,0,0,1,0,1,0,1,0,406
293,"P.P. HARPALPUR K.N.1",533,413,0,946,306,198,0,504,504,0,174,175,117,4,0,1,0,0,2,0,1,8,6,2,8,6,504
294,"P.P. HARPALPUR K.N.2",453,364,0,817,237,177,0,414,414,0,244,104,55,4,1,0,0,0,0,1,1,0,2,0,1,1,414
295,"P.P. HARPALPUR K.N.3",450,321,0,771,241,141,0,382,382,0,135,176,63,1,0,0,1,0,0,0,1,1,1,2,0,1,382
296,"P.P. HARPALPUR K.N.2",409,319,0,728,200,145,0,345,345,0,209,89,26,2,1,1,0,1,0,1,1,2,3,3,2,4,345
297,"P.P. HARPALPUR ATI.K.",386,292,0,678,234,154,0,388,388,0,158,189,27,1,1,0,0,0,0,0,1,0,4,2,3,2,388
298,"J.H.S. HARPALPUR",718,593,0,1311,350,279,0,629,629,0,336,229,39,4,1,0,1,1,0,1,2,2,1,3,2,7,629
299,"P.P. GULOOLI M. HARPALPUR",278,248,0,526,181,170,0,351,351,0,182,153,8,2,0,0,0,0,0,0,0,1,0,0,1,4,351
300,"P.P. MALOTHA K.N. 1",772,607,0,1379,430,341,0,771,771,0,317,276,153,3,1,5,0,1,1,2,0,5,2,3,2,0,771
301,"P.P. MALOTHA K.N.2",948,695,0,1643,507,330,0,837,837,0,536,189,57,15,4,3,0,0,0,1,3,4,1,7,8,9,837
302,"P.P. KATETA",857,640,0,1497,522,314,0,836,836,0,387,373,43,11,0,0,3,1,0,3,1,1,1,1,5,6,836
303,"P.P. MAHADAYAN",577,427,0,1004,314,201,0,515,515,0,232,175,86,3,4,1,0,0,0,0,2,4,0,1,5,2,515
304,"H.S.S. PALIYA K.N.1",1031,722,0,1753,543,370,0,913,913,0,330,473,84,0,0,1,1,0,0,0,2,4,1,4,6,7,913
305,"H.S.S. PALIYA K.N.2",634,491,0,1125,317,216,0,533,533,0,382,121,17,0,1,0,1,1,0,0,0,0,1,0,2,7,533
306,"H.S.S. PALIYA K.N. 3",352,211,0,563,136,65,0,201,201,0,120,73,3,0,0,0,0,0,0,1,0,0,1,0,1,2,201
307,"P.P. ACHANKAPUR M. PALIYA",778,598,0,1376,455,312,0,767,767,0,470,149,127,1,0,0,0,1,1,1,0,4,4,2,3,4,767
308,"K.J.H.S. PALIYA",541,433,0,974,271,223,0,494,494,0,159,203,119,0,0,3,0,0,1,0,0,2,3,0,0,4,494
309,"P.P. JODHANPURVA M. PALIYA",636,500,0,1136,354,222,0,576,576,0,406,38,113,3,0,0,1,0,1,0,0,1,3,1,3,6,576
310,"P.P. BHATOOLI DHARAM K. N 1",361,283,0,644,193,129,0,322,322,0,181,97,25,1,2,0,0,1,0,0,0,3,2,1,5,4,322
311,"P.P. BHATOOLI DHARAM K. N 2",272,172,0,444,130,67,0,197,197,0,70,69,52,0,0,1,0,1,0,0,0,1,0,0,3,0,197
312,"P.P. MIGHOLI M. BHATOOLI",497,390,0,887,253,182,0,435,435,0,248,124,49,3,1,0,1,0,0,0,0,2,1,1,2,3,435
313,"P.P. BARNAI CHATRAKHA K.N 1",868,665,0,1533,496,349,0,845,845,0,453,233,119,10,0,0,0,0,0,1,4,7,1,3,4,10,845
314,"P.P. BARNAI CHATRAKHA K.N 2",792,605,0,1397,407,210,0,617,617,0,336,142,108,11,5,0,1,0,0,1,0,1,2,4,2,4,617
315,"P.P. IKNOURA",811,676,0,1487,499,401,0,900,900,0,282,337,237,10,4,3,1,0,1,4,1,5,1,7,2,5,900
316,"P.P. BANSI",559,452,0,1011,439,268,0,707,707,0,467,25,173,12,5,1,1,1,1,0,3,5,1,3,2,7,707
317,"P.P. RANIKHEDA",405,360,0,765,257,202,0,459,459,0,279,134,29,3,0,0,1,2,0,0,0,1,0,4,2,4,459
318,"P.P. LAMKAN K.N. 1",820,681,0,1501,454,278,0,732,732,0,322,254,123,9,0,0,2,2,0,3,1,4,1,1,3,7,732
319,"P.P. LAMKAN K.N. 2",441,339,0,780,269,159,0,428,428,0,226,155,22,3,0,0,1,0,1,0,0,1,3,4,5,7,428
320,"P.P. NIKARI",586,471,0,1057,371,198,0,569,569,0,414,103,7,5,1,0,0,1,1,0,1,4,1,3,3,25,569
321,"P.P. NAYAGAWN",649,446,0,1095,501,292,0,793,793,0,38,650,98,3,0,1,0,0,0,0,0,0,1,1,0,1,793
322,"P.P. DASOOLI",701,549,0,1250,411,318,0,729,729,0,357,248,101,5,3,0,1,0,0,0,1,2,2,1,4,4,729
323,"P.P. KAIKHAI K.N. 1",570,447,0,1017,353,270,0,623,623,0,347,196,32,4,0,0,0,2,0,0,1,1,9,2,12,17,623
324,"P.P. KAIKHAI ATI.K.",361,285,0,646,234,151,0,385,385,0,233,118,11,1,1,0,0,1,0,0,3,0,2,2,5,8,385
325,"P.P. KARATA K.N. 1",720,520,0,1240,412,258,0,670,670,0,343,233,72,6,1,0,0,0,1,0,1,1,1,4,3,4,670
326,"P.P. KARATA ATI.K.",458,332,0,790,222,99,0,321,321,0,195,34,83,3,0,0,0,0,0,1,0,2,0,2,0,1,321
327,"P.P. MAHITAPUR K.N.1",597,483,0,1080,364,250,0,614,614,0,312,264,10,1,1,1,0,3,0,0,1,1,2,2,5,11,614
328,"P.P. MAHITAPUR K.N.2",323,257,0,580,187,98,0,285,285,0,225,37,13,2,1,2,0,0,0,0,0,1,1,0,2,1,285
329,"P.P. MAHITAPUR K.N.2",749,600,0,1349,329,278,0,607,607,0,177,209,182,5,2,3,4,2,0,0,4,2,0,3,7,7,607
330,"P.P. BAITHAPUR",497,345,0,842,260,214,0,474,474,0,239,165,44,1,1,1,1,1,2,0,0,5,0,2,5,7,474
331,"J.H.S. SEMRIYA K.N. 1",776,535,0,1311,330,135,0,465,465,0,26,377,55,4,0,0,0,0,0,0,0,1,0,1,1,0,465
332,"J.H.S. SEMRIYA K.N. 2",913,667,0,1580,428,219,0,647,647,0,143,428,55,5,2,1,0,0,2,0,0,3,3,0,3,2,647
333,"J.H.S. BEHATAHARI",342,225,0,567,240,135,0,375,375,0,76,252,39,4,1,0,0,0,0,0,0,0,0,1,2,0,375
334,"P.P. SEKHPUR",735,523,0,1258,463,310,0,773,773,0,248,409,88,1,4,5,1,0,2,0,4,3,4,1,2,1,773
335,"P.P. BEHTHAR",393,306,0,699,306,207,0,513,513,0,123,335,51,2,0,0,0,0,0,0,1,0,0,0,0,1,513
336,"J.K.I.K. CHHONSAR K.N. 1",607,485,0,1092,378,255,0,633,633,0,350,80,189,3,0,0,0,0,0,0,0,2,2,4,0,3,633
337,"J.K.I.K. CHHONSAR K.N. 2",836,625,0,1461,504,334,0,838,838,0,468,191,143,6,0,1,1,0,1,1,2,4,5,4,5,6,838
338,"J.H.S. BANAMAU K.N. 1",585,471,1,1057,326,185,0,511,511,0,45,409,44,1,0,1,0,0,0,1,2,4,1,0,1,2,511
339,"J.H.S. BANAMAU K.N. 2",595,465,0,1060,262,132,0,394,394,0,114,213,58,0,1,0,0,1,0,0,0,0,2,2,2,1,394
340,"P.P. NANDANA K.N.1",644,428,0,1072,337,233,0,570,570,0,184,303,58,2,1,0,0,3,0,0,0,6,3,3,2,5,570
341,"P.P. SIYA",517,376,0,893,263,193,0,456,456,0,292,117,31,2,0,2,0,0,1,0,1,2,1,2,4,1,456
342,"P.P. PURA ROHAN",612,494,0,1106,362,186,0,548,548,0,227,173,132,2,2,1,0,3,1,1,0,1,1,2,2,0,548
343,"P.P. ANDHAYA M K.CHOCHPUR",453,334,0,787,255,224,0,479,479,0,295,164,9,3,2,0,0,1,0,0,0,2,0,0,1,2,479
344,"P.P. KHURRAMPURAVA M K.CHOCHPUR K.N.1",503,345,0,848,296,143,0,439,439,0,158,224,40,3,2,3,1,2,0,0,0,1,0,1,0,4,439
345,"P.P. KHURRAMPURAVA M K.CHOCHPUR K.N.2",502,304,0,806,280,147,0,427,427,0,99,171,143,0,0,0,0,0,0,1,1,4,1,2,4,1,427
346,"P.P. DEVKALI",216,180,0,396,137,116,0,253,253,0,192,48,6,3,0,0,0,0,0,1,0,1,1,1,0,0,253
347,"P.P. KABIRAKHEDA M. CHOCHPUR",835,612,0,1447,471,319,0,790,790,0,299,268,156,14,4,0,3,6,4,2,2,2,8,8,8,6,790
348,"U.M.V. TERAPURSOOLI K.N. 1",521,404,0,925,287,195,0,482,482,0,99,213,145,3,1,0,0,0,1,1,0,4,3,2,7,3,482
349,"U.M.V. TERAPURSOOLI K.N. 2",536,403,0,939,382,242,0,624,624,0,244,301,66,3,3,1,0,1,0,1,0,3,0,0,1,0,624
350,"P.P. MANSURPUR",693,587,0,1280,419,309,0,728,728,0,269,302,143,6,1,0,0,0,0,1,0,1,2,0,2,1,728
351,"J.H.S. JIGANI",396,254,0,650,210,157,0,367,367,0,125,198,38,1,1,0,1,2,0,0,0,0,1,0,0,0,367
352,"P.P. BARGADAPURVA M. UMROOLI HADER",188,149,0,337,151,116,0,267,267,0,164,93,5,0,0,0,0,0,0,0,0,1,1,1,0,2,267
353,"P.P. UMROOLI JAITPUR K.N. 1",704,487,0,1191,384,281,0,665,665,0,379,150,101,10,1,1,0,1,1,1,1,3,2,3,1,10,665
354,"P.P. UMROOLI JAITPUR K.N. 2",663,525,0,1188,317,274,0,591,591,0,238,45,289,3,3,2,0,0,1,0,0,6,1,3,0,0,591
355,"P.P. KUCHILA",605,409,0,1014,312,170,0,482,482,0,379,36,25,3,0,0,1,1,1,2,1,4,2,3,8,16,482
356,"P.P. KUCHILA",562,379,0,941,282,139,0,421,421,0,263,64,81,5,1,0,0,0,0,0,0,4,1,0,0,2,421
357,"P.P. KHANDERIYA M. VIJANA",505,325,0,830,257,157,0,414,414,0,104,130,146,8,0,3,1,0,1,1,0,10,1,5,0,4,414
358,"P.P. SEVARAMPURVA M VIJNA",622,462,0,1084,342,197,0,539,539,0,434,30,39,12,2,0,0,2,2,5,1,2,1,0,3,6,539
359,"P.P. SHREEMAU K.N. 1",300,238,0,538,150,98,0,248,248,0,189,47,11,1,0,0,0,0,0,0,0,0,0,0,0,0,248
360,"P.P. SHREEMAU K.N. 2",773,573,0,1346,378,310,0,688,688,0,284,208,177,6,1,1,0,1,0,1,1,2,0,0,2,4,688
361,"P.P. KUSALPURAVA M. SHREEMAU",777,545,0,1322,485,225,0,710,710,0,460,204,14,5,0,1,0,0,5,2,0,0,3,2,1,13,710
362,"P.P. BHADAR ATI.K.",176,158,0,334,76,33,0,109,109,0,69,1,34,0,1,0,0,1,0,1,0,0,0,0,2,0,109
363,"P.P. BHADAR K.N 1",478,370,0,848,220,107,0,327,327,0,130,88,94,2,1,0,0,0,0,1,0,2,3,2,2,2,327
364,"P.P. BHADAR BRAMDA",445,297,0,742,237,114,0,351,351,0,147,151,42,2,0,0,1,1,0,0,1,3,0,2,0,1,351
